NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145	ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145		80	-0.7380022	-2.473088	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=61%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1		89	-0.71303296	-2.4729056	0.0	0.0	0.0	2991	tags=69%, list=20%, signal=85%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884		171	-0.6393033	-2.4694118	0.0	0.0	0.0	2795	tags=51%, list=18%, signal=62%	
DOWNSTREAM TCR SIGNALING%REACTOME%R-HSA-202424.4	DOWNSTREAM TCR SIGNALING%REACTOME%R-HSA-202424.4		91	-0.6973097	-2.4545882	0.0	0.0	0.0	2113	tags=49%, list=14%, signal=57%	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1		139	-0.65833914	-2.4531884	0.0	0.0	0.0	2960	tags=51%, list=19%, signal=63%	
S PHASE%REACTOME DATABASE ID RELEASE 75%69242	S PHASE%REACTOME DATABASE ID RELEASE 75%69242		151	-0.6633389	-2.450191	0.0	0.0	0.0	2788	tags=52%, list=18%, signal=63%	
APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%179419	APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%179419		70	-0.74150676	-2.4455273	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=63%	
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.3	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.3		70	-0.7365134	-2.4442854	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0034341	RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0034341		119	-0.6773437	-2.4440114	0.0	0.0	0.0	1192	tags=41%, list=8%, signal=44%	
CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346	CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346		104	-0.6836177	-2.4421048	0.0	0.0	0.0	1192	tags=41%, list=8%, signal=45%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479		71	-0.73435366	-2.4389222	0.0	0.0	0.0	2155	tags=59%, list=14%, signal=69%	
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.2	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.2		64	-0.7410781	-2.4364765	0.0	0.0	0.0	2113	tags=53%, list=14%, signal=61%	
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.2	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.2		69	-0.73929006	-2.4300873	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=62%	
ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 75%1236974	ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 75%1236974		79	-0.72516906	-2.421547	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.3	ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.3		62	-0.74702436	-2.4099114	0.0	0.0	0.0	2113	tags=58%, list=14%, signal=67%	
ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882	ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882		197	-0.61798656	-2.4085784	0.0	0.0	0.0	1911	tags=38%, list=13%, signal=42%	
PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071824	PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071824		184	-0.6176423	-2.4055874	0.0	0.0	0.0	2701	tags=46%, list=18%, signal=56%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		177	-0.631409	-2.40356	0.0	0.0	0.0	1911	tags=40%, list=13%, signal=45%	
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME DATABASE ID RELEASE 75%174084	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME DATABASE ID RELEASE 75%174084		62	-0.7359979	-2.4027436	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478		166	-0.6408985	-2.4021902	0.0	0.0	0.0	2795	tags=52%, list=18%, signal=63%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119		71	-0.72267747	-2.3995452	0.0	0.0	0.0	2991	tags=73%, list=20%, signal=91%	
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 75%69206	G1 S TRANSITION%REACTOME DATABASE ID RELEASE 75%69206		123	-0.67062014	-2.396555	0.0	0.0	0.0	2495	tags=52%, list=16%, signal=62%	
PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004	PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004		149	-0.64016384	-2.3962722	0.0	0.0	0.0	2701	tags=52%, list=18%, signal=62%	
PRE-REPLICATIVE COMPLEX ASSEMBLY%GOBP%GO:0036388	PRE-REPLICATIVE COMPLEX ASSEMBLY%GOBP%GO:0036388		56	-0.7543811	-2.3949168	0.0	0.0	0.0	2113	tags=61%, list=14%, signal=70%	
CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.2	CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.2		69	-0.7264348	-2.393666	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		68	-0.7160565	-2.3896518	0.0	0.0	0.0	2991	tags=72%, list=20%, signal=89%	
CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624	CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624		126	-0.6488161	-2.3876626	0.0	0.0	0.0	2781	tags=57%, list=18%, signal=69%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		93	-0.67599046	-2.38066	0.0	0.0	0.0	1439	tags=42%, list=9%, signal=46%	
ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851		167	-0.6277922	-2.3804367	0.0	0.0	0.0	2193	tags=44%, list=14%, signal=51%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDB_C2%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDB_C2%HALLMARK_OXIDATIVE_PHOSPHORYLATION		150	-0.64798105	-2.3802977	0.0	0.0	0.0	3164	tags=57%, list=21%, signal=72%	
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563	P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563		62	-0.7221044	-2.3800046	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
TCR SIGNALING%REACTOME%R-HSA-202403.5	TCR SIGNALING%REACTOME%R-HSA-202403.5		111	-0.659493	-2.3741207	0.0	0.0	0.0	2788	tags=55%, list=18%, signal=67%	
G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 75%69615	G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 75%69615		64	-0.72308683	-2.3663847	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%69580	P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%69580		62	-0.7221044	-2.3638065	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006521	REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006521		54	-0.73871344	-2.3598309	0.0	0.0	0.0	3334	tags=72%, list=22%, signal=92%	
ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20210210%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20210210%WP111%HOMO SAPIENS		68	-0.700045	-2.3576536	0.0	0.0	0.0	2991	tags=71%, list=20%, signal=87%	
REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GOBP%GO:0033238	REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GOBP%GO:0033238		59	-0.7338578	-2.357012	0.0	0.0	0.0	3334	tags=69%, list=22%, signal=89%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		78	-0.6909597	-2.3564124	0.0	0.0	0.0	2991	tags=69%, list=20%, signal=86%	
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 75%180585	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 75%180585		48	-0.7492728	-2.3526502	0.0	0.0	0.0	2113	tags=56%, list=14%, signal=65%	
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 75%350562	REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 75%350562		48	-0.7579802	-2.3470943	0.0	0.0	0.0	2113	tags=58%, list=14%, signal=68%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.4	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.4		140	-0.639271	-2.34606	0.0	0.0	0.0	2495	tags=51%, list=16%, signal=60%	
AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3	AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3		51	-0.7315304	-2.345905	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541	STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541		53	-0.73964256	-2.3432515	0.0	0.0	0.0	2113	tags=53%, list=14%, signal=61%	
DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3	DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3		58	-0.72451824	-2.3396292	0.0	0.0	0.0	2788	tags=55%, list=18%, signal=67%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 75%8852276	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 75%8852276		57	-0.7323591	-2.3394823	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=63%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		84	-0.67839426	-2.3383877	0.0	0.0	0.0	2991	tags=64%, list=20%, signal=80%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 75%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 75%1428517		134	-0.638238	-2.3373299	0.0	0.0	0.0	3003	tags=54%, list=20%, signal=67%	
METABOLISM OF POLYAMINES%REACTOME DATABASE ID RELEASE 75%351202	METABOLISM OF POLYAMINES%REACTOME DATABASE ID RELEASE 75%351202		54	-0.7354972	-2.3369303	0.0	0.0	0.0	2788	tags=63%, list=18%, signal=77%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		68	-0.7160565	-2.3361037	0.0	0.0	0.0	2991	tags=72%, list=20%, signal=89%	
T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852	T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852		143	-0.63365555	-2.3360994	0.0	0.0	0.0	2193	tags=45%, list=14%, signal=52%	
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3	UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3		49	-0.751182	-2.3355212	0.0	0.0	0.0	2113	tags=57%, list=14%, signal=66%	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4		49	-0.751182	-2.3337147	0.0	0.0	0.0	2113	tags=57%, list=14%, signal=66%	
REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910	REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910		45	-0.7482428	-2.3278692	0.0	0.0	0.0	2031	tags=47%, list=13%, signal=54%	
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481		70	-0.69147515	-2.3267627	0.0	0.0	0.0	2200	tags=41%, list=14%, signal=48%	
VPU MEDIATED DEGRADATION OF CD4%REACTOME DATABASE ID RELEASE 75%180534	VPU MEDIATED DEGRADATION OF CD4%REACTOME DATABASE ID RELEASE 75%180534		49	-0.7317529	-2.3252351	0.0	0.0	0.0	2788	tags=63%, list=18%, signal=77%	
HH MUTANTS ARE DEGRADED BY ERAD%REACTOME%R-HSA-5362768.2	HH MUTANTS ARE DEGRADED BY ERAD%REACTOME%R-HSA-5362768.2		52	-0.73245317	-2.3200183	0.0	0.0	0.0	2788	tags=60%, list=18%, signal=73%	
CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827	CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827		50	-0.74463993	-2.3196385	0.0	0.0	0.0	2113	tags=56%, list=14%, signal=65%	
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479		110	-0.65365833	-2.317407	0.0	0.0	0.0	2200	tags=35%, list=14%, signal=41%	
