NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510	MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510		76	0.76031035	2.107826	0.0	0.0	0.0	2130	tags=42%, list=14%, signal=49%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		53	0.80176085	2.1049058	0.0	0.0	0.0	1836	tags=49%, list=12%, signal=56%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		125	0.7244102	2.1040368	0.0	0.0	0.0	1836	tags=44%, list=12%, signal=50%	
SPROUTING ANGIOGENESIS%GOBP%GO:0002040	SPROUTING ANGIOGENESIS%GOBP%GO:0002040		46	0.8144209	2.1031897	0.0	0.0	0.0	1560	tags=57%, list=10%, signal=63%	
ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987	ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987		33	0.8697668	2.1013455	0.0	0.0	0.0	697	tags=39%, list=5%, signal=41%	
HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION		135	0.7097397	2.1002507	0.0	0.0	0.0	2242	tags=44%, list=15%, signal=52%	
GASTRULATION%GOBP%GO:0007369	GASTRULATION%GOBP%GO:0007369		72	0.76919866	2.0976772	0.0	0.0	0.0	1287	tags=40%, list=8%, signal=44%	
ENDODERM DEVELOPMENT%GOBP%GO:0007492	ENDODERM DEVELOPMENT%GOBP%GO:0007492		43	0.83819646	2.0972838	0.0	0.0	0.0	1300	tags=44%, list=9%, signal=48%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		80	0.7423467	2.0962012	0.0	0.0	0.0	1903	tags=48%, list=13%, signal=54%	
PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY	PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY		35	0.85627806	2.0917983	0.0	0.0	0.0	530	tags=51%, list=3%, signal=53%	
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015		92	0.7437815	2.0911705	0.0	0.0	0.0	1713	tags=34%, list=11%, signal=38%	
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844	REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844		92	0.7437815	2.090701	0.0	0.0	0.0	1713	tags=34%, list=11%, signal=38%	
INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%R-HSA-216083.3	INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%R-HSA-216083.3		60	0.7885062	2.0906281	0.0	0.0	0.0	986	tags=37%, list=6%, signal=39%	
EYE DEVELOPMENT%GOBP%GO:0001654	EYE DEVELOPMENT%GOBP%GO:0001654		139	0.7065314	2.0901868	0.0	0.0	0.0	1903	tags=35%, list=13%, signal=40%	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		37	0.8402749	2.0894356	0.0	0.0	0.0	1076	tags=51%, list=7%, signal=55%	
NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512	NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512		59	0.7685537	2.0888999	0.0	0.0	0.0	1977	tags=42%, list=13%, signal=49%	
POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 75%8957275	POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 75%8957275		77	0.7559319	2.0864205	0.0	0.0	0.0	1896	tags=43%, list=12%, signal=49%	
FOCAL ADHESION%WIKIPATHWAYS_20210210%WP306%HOMO SAPIENS	FOCAL ADHESION%WIKIPATHWAYS_20210210%WP306%HOMO SAPIENS		139	0.70003146	2.0862029	0.0	0.0	0.0	2242	tags=43%, list=15%, signal=50%	
ELASTIC FIBRE FORMATION%REACTOME DATABASE ID RELEASE 75%1566948	ELASTIC FIBRE FORMATION%REACTOME DATABASE ID RELEASE 75%1566948		40	0.84143686	2.08511	0.0	0.0	0.0	1873	tags=70%, list=12%, signal=80%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782		31	0.851161	2.083501	0.0	0.0	0.0	328	tags=32%, list=2%, signal=33%	
BONE DEVELOPMENT%GOBP%GO:0060348	BONE DEVELOPMENT%GOBP%GO:0060348		66	0.76435167	2.08317	0.0	0.0	0.0	1408	tags=38%, list=9%, signal=42%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		42	0.812275	2.0793748	0.0	0.0	0.0	1903	tags=67%, list=13%, signal=76%	
HEART VALVE MORPHOGENESIS%GOBP%GO:0003179	HEART VALVE MORPHOGENESIS%GOBP%GO:0003179		47	0.8006145	2.077238	0.0	0.0	0.0	1836	tags=51%, list=12%, signal=58%	
KIDNEY DEVELOPMENT%GOBP%GO:0001822	KIDNEY DEVELOPMENT%GOBP%GO:0001822		120	0.7175196	2.0758452	0.0	0.0	0.0	1836	tags=43%, list=12%, signal=49%	
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655		134	0.7054474	2.0732403	0.0	0.0	0.0	1836	tags=42%, list=12%, signal=47%	
HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1	HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1		48	0.7843666	2.0696607	0.0	0.0	0.0	777	tags=29%, list=5%, signal=31%	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880		145	0.6932016	2.0696251	0.0	0.0	0.0	1903	tags=34%, list=13%, signal=39%	
O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4	O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4		82	0.7435799	2.0690377	0.0	0.0	0.0	1676	tags=38%, list=11%, signal=42%	
PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY	PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY		32	0.85473216	2.0676665	0.0	0.0	0.0	1036	tags=53%, list=7%, signal=57%	
COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963	COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963		35	0.83372366	2.0664244	0.0	0.0	0.0	663	tags=43%, list=4%, signal=45%	
DEFECTIVE B3GALT6 CAUSES EDSP2 AND SEMDJL1%REACTOME%R-HSA-4420332.1	DEFECTIVE B3GALT6 CAUSES EDSP2 AND SEMDJL1%REACTOME%R-HSA-4420332.1		19	0.92320913	2.065372	0.0	0.0	0.0	356	tags=47%, list=2%, signal=48%	
AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022	AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022		126	0.7079322	2.0638077	0.0	0.0	0.0	1862	tags=35%, list=12%, signal=39%	
VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063	VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063		142	0.6974543	2.0622392	0.0	0.0	0.0	1903	tags=35%, list=13%, signal=39%	
NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903845	NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903845		59	0.7685537	2.061334	0.0	0.0	0.0	1977	tags=42%, list=13%, signal=49%	
POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766	POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766		111	0.7135076	2.0597205	0.0	0.0	0.0	1559	tags=39%, list=10%, signal=43%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		65	0.7632416	2.0577402	0.0	0.0	0.0	1903	tags=54%, list=13%, signal=61%	
ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS	ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS		81	0.72918564	2.0553236	0.0	0.0	0.0	2196	tags=43%, list=14%, signal=50%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995		53	0.7844428	2.0494735	0.0	0.0	0.0	1400	tags=42%, list=9%, signal=46%	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	NEURON PROJECTION GUIDANCE%GOBP%GO:0097485		176	0.6767577	2.0457587	0.0	0.0	0.0	2683	tags=47%, list=18%, signal=56%	
CELL-SUBSTRATE ADHESION%GOBP%GO:0031589	CELL-SUBSTRATE ADHESION%GOBP%GO:0031589		128	0.69787776	2.0449696	0.0	0.0	0.0	1483	tags=34%, list=10%, signal=38%	
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692		110	0.7164548	2.0419278	0.0	0.0	0.0	1834	tags=37%, list=12%, signal=42%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		99	0.7113024	2.0370324	0.0	9.617831E-6	0.001	2393	tags=44%, list=16%, signal=52%	
HALLMARK_COAGULATION%MSIGDB_C2%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDB_C2%HALLMARK_COAGULATION		82	0.731899	2.036072	0.0	9.503333E-6	0.001	1668	tags=33%, list=11%, signal=37%	
CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742		120	0.69150543	2.0360193	0.0	9.391529E-6	0.001	2448	tags=47%, list=16%, signal=55%	
GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006027	GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006027		47	0.7858315	2.0358465	0.0	9.282325E-6	0.001	1125	tags=34%, list=7%, signal=37%	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423		184	0.6800542	2.0349042	0.0	9.175631E-6	0.001	1836	tags=32%, list=12%, signal=35%	
A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 75%1971475	A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 75%1971475		24	0.895198	2.030283	0.0	9.071363E-6	0.001	703	tags=46%, list=5%, signal=48%	
DEFECTIVE B3GAT3 CAUSES JDSSDHD%REACTOME%R-HSA-3560801.1	DEFECTIVE B3GAT3 CAUSES JDSSDHD%REACTOME%R-HSA-3560801.1		19	0.9214852	2.0272777	0.0	8.969438E-6	0.001	356	tags=47%, list=2%, signal=48%	
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411		176	0.6767577	2.0270724	0.0	8.869777E-6	0.001	2683	tags=47%, list=18%, signal=56%	
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565		48	0.7810824	2.0226307	0.0	8.7723065E-6	0.001	2206	tags=52%, list=15%, signal=61%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		49	0.77391374	2.0223923	0.0	8.676956E-6	0.001	2206	tags=51%, list=15%, signal=59%	
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679	POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679		117	0.69818604	2.020567	0.0	8.5836555E-6	0.001	2072	tags=46%, list=14%, signal=53%	
REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053	REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053		31	0.83865666	2.020477	0.0	8.4923395E-6	0.001	742	tags=45%, list=5%, signal=47%	
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537		131	0.684497	2.0191271	0.0	8.402947E-6	0.001	2082	tags=43%, list=14%, signal=49%	
NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514	NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514		42	0.8018734	2.0157034	0.0	8.315416E-6	0.001	1855	tags=57%, list=12%, signal=65%	
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		131	0.68553025	2.015539	0.0	8.22969E-6	0.001	2316	tags=42%, list=15%, signal=49%	
REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901888	REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901888		80	0.7232784	2.0139606	0.0	8.145714E-6	0.001	1568	tags=39%, list=10%, signal=43%	
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667		69	0.74210894	2.012011	0.0	8.063434E-6	0.001	1915	tags=54%, list=13%, signal=61%	
CELL-MATRIX ADHESION%GOBP%GO:0007160	CELL-MATRIX ADHESION%GOBP%GO:0007160		86	0.7090211	2.010606	0.0	7.982799E-6	0.001	1464	tags=36%, list=10%, signal=40%	
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018		126	0.6914509	2.0091798	0.0	7.903761E-6	0.001	1559	tags=40%, list=10%, signal=44%	
